Node_ID,main_tag,detailed_tag,in_degree,out_degree,pagerank,betweenness,Community,Community_Label
108622456,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
263549027,Generalista,Generalista,0.006472296152915558,0.00586740866198887,0.003356473837052614,0.0366320916946318,3,03 - MODA & LUSSO
107679827,Generalista,Debole_Carte_TCG,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
52098953,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
64042103,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
79807304,Fumetti_Manga,Puro_Fumetti_Manga,0.014819743527703847,0.013307524800387127,0.007231470552889271,0.02283127913942114,1,01 - MIX: FUMETTI & ACTION
274584746,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
185316609,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
248330812,Generalista,Debole_Carte_TCG,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
50021234,Generalista,Debole_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
103575152,Multi_category,Multi_category_Action_Figure_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
97037733,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
72848059,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
230224355,Carte_TCG,Puro_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
129819839,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
13564759,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
95301378,Multi_category,Multi_category_Carte_TCG_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
70848015,Multi_category,Multi_category_Moda_Lusso_Carte_TCG,0.00012097749818533752,0.00012097749818533752,6.79639915644364e-05,0.01732822008756534,2,02 - TRADING CARD GAMES
115044778,Multi_category,Multi_category_Action_Figure_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
11487116,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
68634320,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
116173161,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
132990184,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
148580675,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
180746993,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
229992281,Generalista,Debole_Carte_TCG,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
23156702,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
52938938,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
29991466,Multi_category,Multi_category_Gaming_Console_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
80110329,Multi_category,Multi_category_Action_Figure_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
181137219,Multi_category,Multi_category_Moda_Lusso_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
60136714,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
277945893,Generalista,Debole_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
89007660,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
77674867,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
30337754,Generalista,Debole_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
231283876,Multi_category,Multi_category_Moda_Lusso_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
217538818,Generalista,Debole_Carte_TCG,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
86638253,Moda_Lusso,Puro_Moda_Lusso,0.007924026131139609,0.007500604887490926,0.003992334181465075,0.007273321180892015,3,03 - MODA & LUSSO
53294059,Multi_category,Multi_category_Gaming_Console_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
276823243,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
73898925,Generalista,Debole_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
232799265,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
145272927,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
187128388,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
97515463,Multi_category,Multi_category_Action_Figure_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
232193075,Generalista,Debole_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
178323249,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
120932643,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
123941069,Multi_category,Multi_category_Fumetti_Manga_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
41806402,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
18474173,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
248053935,Multi_category,Multi_category_Gaming_Console_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
272792097,Multi_category,Multi_category_Action_Figure_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
73272371,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
98572409,Carte_TCG,Puro_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
140959634,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
80649366,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
83336745,Multi_category,Multi_category_Carte_TCG_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,3,03 - MODA & LUSSO
66418741,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
84572539,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
208235158,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
62418692,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
58305402,Multi_category,Multi_category_Media_Vinili_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
154261,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
241162848,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
169672359,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
169353221,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
81205989,Multi_category,Multi_category_Fumetti_Manga_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
255337104,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
175094097,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
57395365,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
49510756,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
50565039,Action_Figure,Puro_Action_Figure,0.00012097749818533752,0.00012097749818533752,8.228618202003697e-05,0.030356586479771828,4,04 - ACTION FIGURE (Misto)
135751857,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
50704928,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
32476642,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
47015712,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
267989975,Multi_category,Multi_category_Carte_TCG_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
28772157,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
71596821,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
26299464,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
193003465,Multi_category,Multi_category_Moda_Lusso_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
129496003,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
82095374,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
251502128,Multi_category,Multi_category_Media_Vinili_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
80129495,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
179162483,Multi_category,Multi_category_Fumetti_Manga_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
39018059,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
95872065,Multi_category,Multi_category_Fumetti_Manga_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
269724524,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
29672872,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
165205532,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
256566976,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
51370753,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
197861153,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
34714783,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
114252112,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
128015764,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
62407227,Action_Figure,Puro_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
93880381,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
190897648,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
207877773,Multi_category,Multi_category_Fumetti_Manga_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
230746888,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
129724367,Fumetti_Manga,Puro_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
20463855,Multi_category,Multi_category_Moda_Lusso_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
55649844,Multi_category,Multi_category_Gaming_Console_Media_Vinili,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
59238937,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.027244096566303e-05,0.0,3,03 - MODA & LUSSO
183835223,Multi_category,Multi_category_Action_Figure_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
51137088,Multi_category,Multi_category_Gaming_Console_Moda_Lusso,0.007924026131139609,0.005504476167432857,0.003980328265435255,0.008739080395815599,5,05 - MODA & LUSSO
23942591,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
53000201,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
15669501,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
62314531,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
59247886,Multi_category,Multi_category_Gaming_Console_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
179662289,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
234188947,Generalista,Debole_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
224591867,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
51410187,Gaming_Console,Puro_Gaming_Console,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
75753725,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
135247578,Action_Figure,Puro_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
34394059,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
243341952,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
52770258,Multi_category,Multi_category_Moda_Lusso_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
121173411,Action_Figure,Puro_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
209295055,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
232106979,Multi_category,Multi_category_Gaming_Console_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
50025628,Generalista,Debole_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
214628928,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
64843921,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
83020753,Multi_category,Multi_category_Carte_TCG_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
217887574,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
113569566,Multi_category,Multi_category_Action_Figure_Fumetti_Manga,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
192463582,Tech_Elettronica,Puro_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
50673965,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
221819314,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
93286557,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
200165602,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
51454093,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
74415446,Multi_category,Multi_category_Gaming_Console_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
133473492,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
132904346,Carte_TCG,Puro_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
131405826,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
54646982,Generalista,Debole_Tech_Elettronica,0.00012097749818533752,0.00012097749818533752,7.491645504701947e-05,0.0087005444009373,6,06 - MODA & LUSSO
67762114,Generalista,Debole_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
54192549,Generalista,Debole_Fumetti_Manga,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
139679280,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
123304435,Multi_category,Multi_category_Moda_Lusso_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
73171468,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
155216759,Multi_category,Multi_category_Moda_Lusso_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
82110612,Action_Figure,Puro_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
60552966,Moda_Lusso,Puro_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
86037161,Multi_category,Multi_category_Moda_Lusso_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
55791726,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
53574428,Multi_category,Multi_category_Action_Figure_Gaming_Console,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
135261429,Multi_category,Multi_category_Action_Figure_Media_Vinili,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
157013246,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
114538035,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
24237968,Action_Figure,Puro_Action_Figure,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
165176856,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
125955463,Generalista,Debole_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
69795816,Gaming_Console,Puro_Gaming_Console,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
139524195,Gaming_Console,Puro_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
136295551,Carte_TCG,Puro_Carte_TCG,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
166524141,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
72874890,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
83080124,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
112676354,Generalista,Debole_Gaming_Console,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
121158645,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
41213287,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
73910091,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
55323422,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
65243436,Generalista,Debole_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
53574006,Generalista,Debole_Action_Figure,0.00012097749818533752,0.00012097749818533752,7.499179869222694e-05,0.003792316971642028,7,07 - MODA & LUSSO
52224481,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
137617363,Generalista,Debole_Gaming_Console,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
127843470,Moda_Lusso,Puro_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
16605803,Generalista,Debole_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
119386420,Multi_category,Multi_category_Action_Figure_Moda_Lusso,0.0,6.048874909266876e-05,1.010661994436097e-05,0.0,5,05 - MODA & LUSSO
66964234,Generalista,Debole_Action_Figure,6.048874909266876e-05,6.048874909266876e-05,1.7733661691168547e-05,0.0,5,05 - MODA & LUSSO
49460699,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
74418351,Generalista,Debole_Tech_Elettronica,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
14847334,Moda_Lusso,Puro_Moda_Lusso,6.048874909266876e-05,6.048874909266876e-05,4.8241828678398844e-05,0.0,5,05 - MODA & LUSSO
